route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
502-E KTP-ITPL,1,ITPL,0,502-E KTP-ITPL UP,51871
502-F,1,Jalahalli Cross,0,502-F UP,28847
502-F,1,Jalahalli Cross,0,502-F UP,28848
502-F,1,Jalahalli Cross,0,502-F UP,28849
502-F,1,Jalahalli Cross,0,502-F UP,28850
502-F,1,Jalahalli Cross,0,502-F UP,28851
502-F,1,Jalahalli Cross,0,502-F UP,28852
502-F,1,Jalahalli Cross,0,502-F UP,28853
502-F,1,Jalahalli Cross,0,502-F UP,28854
502-F,1,Jalahalli Cross,0,502-F UP,28855
502-F,1,Jalahalli Cross,0,502-F UP,28856
502-F,1,Jalahalli Cross,0,502-F UP,28857
502-F,1,Jalahalli Cross,0,502-F UP,28858
502-F,1,Jalahalli Cross,0,502-F UP,28859
502-F,1,Jalahalli Cross,0,502-F UP,28860
502-F,1,Jalahalli Cross,0,502-F UP,28861
502-F,1,Jalahalli Cross,0,502-F UP,28862
502-F,1,Jalahalli Cross,0,502-F UP,28863
502-F,1,Jalahalli Cross,0,502-F UP,28864
502-F,1,Jalahalli Cross,0,502-F UP,28865
502-F,1,Jalahalli Cross,0,502-F UP,28866
502-F,1,Jalahalli Cross,0,502-F UP,28867
502-F,1,Kengeri Bus Station,1,502-F DOWN,28868
502-F,1,Kengeri Bus Station,1,502-F DOWN,28869
502-F,1,Kengeri Bus Station,1,502-F DOWN,28870
502-F,1,Kengeri Bus Station,1,502-F DOWN,28871
502-F,1,Kengeri Bus Station,1,502-F DOWN,28872
502-F,1,Kengeri Bus Station,1,502-F DOWN,28873
502-F,1,Kengeri Bus Station,1,502-F DOWN,28874
502-F,1,Kengeri Bus Station,1,502-F DOWN,28875
502-F,1,Kengeri Bus Station,1,502-F DOWN,28876
502-F,1,Kengeri Bus Station,1,502-F DOWN,28877
502-F,1,Kengeri Bus Station,1,502-F DOWN,28878
502-F,1,Kengeri Bus Station,1,502-F DOWN,28879
502-F,1,Kengeri Bus Station,1,502-F DOWN,28880
502-F,1,Kengeri Bus Station,1,502-F DOWN,28881
502-F,1,Kengeri Bus Station,1,502-F DOWN,28882
502-F,1,Kengeri Bus Station,1,502-F DOWN,28883
502-F,1,Kengeri Bus Station,1,502-F DOWN,28884
502-F,1,Kengeri Bus Station,1,502-F DOWN,28885
502-G D45G-ITPL,1,ITPL,0,502-G D45G-ITPL UP,39217
502-H,1,Dwaraka Nagara,0,502-H UP,12805
502-H,1,Dwaraka Nagara,0,502-H UP,12806
502-H,1,Dwaraka Nagara,0,502-H UP,12807
502-H,1,Dwaraka Nagara,0,502-H UP,12808
502-H,1,Dwaraka Nagara,0,502-H UP,12809
502-H,1,Dwaraka Nagara,0,502-H UP,12810
502-H,1,Dwaraka Nagara,0,502-H UP,12811
502-H,1,Dwaraka Nagara,0,502-H UP,12812
502-H,1,Dwaraka Nagara,0,502-H UP,12813
502-H,1,Dwaraka Nagara,0,502-H UP,12814
502-H,1,Dwaraka Nagara,0,502-H UP,12815
502-H,1,Dwaraka Nagara,0,502-H UP,12816
502-H,1,Dwaraka Nagara,0,502-H UP,12817
502-H,1,Dwaraka Nagara,0,502-H UP,12818
502-H,1,Dwaraka Nagara,0,502-H UP,12819
502-H,1,Dwaraka Nagara,0,502-H UP,12820
502-H,1,Dwaraka Nagara,0,502-H UP,12821
502-H,1,Dwaraka Nagara,0,502-H UP,12822
502-H,1,Dwaraka Nagara,0,502-H UP,12823
502-H,1,Dwaraka Nagara,0,502-H UP,12824
502-H,1,Dwaraka Nagara,0,502-H UP,12825
502-H,1,Dwaraka Nagara,0,502-H UP,12826
502-H,1,Dwaraka Nagara,0,502-H UP,12827
502-H,1,Dwaraka Nagara,0,502-H UP,12828
502-H,1,Dwaraka Nagara,0,502-H UP,12829
502-H,1,Dwaraka Nagara,0,502-H UP,12830
502-H,1,Dwaraka Nagara,0,502-H UP,12831
502-H,1,Dwaraka Nagara,0,502-H UP,12832
502-H,1,Dwaraka Nagara,0,502-H UP,12833
502-H,1,Dwaraka Nagara,0,502-H UP,12834
502-H,1,Dwaraka Nagara,0,502-H UP,12835
502-H,1,Dwaraka Nagara,0,502-H UP,12836
502-H,1,Dwaraka Nagara,0,502-H UP,12837
502-H,1,Dwaraka Nagara,0,502-H UP,12838
502-H,1,Dwaraka Nagara,0,502-H UP,12839
502-H,1,Dwaraka Nagara,0,502-H UP,12840
502-H,1,Dwaraka Nagara,0,502-H UP,12841
502-H,1,Dwaraka Nagara,0,502-H UP,12842
502-H,1,Dwaraka Nagara,0,502-H UP,12843
502-H,1,Dwaraka Nagara,0,502-H UP,12844
502-H,1,Dwaraka Nagara,0,502-H UP,12845
502-H,1,Dwaraka Nagara,0,502-H UP,12846
502-H,1,Dwaraka Nagara,0,502-H UP,12847
502-H,1,Dwaraka Nagara,0,502-H UP,12848
502-H,1,Dwaraka Nagara,0,502-H UP,12849
502-H,1,Dwaraka Nagara,0,502-H UP,12850
502-H,1,Dwaraka Nagara,0,502-H UP,12851
502-H,1,Dwaraka Nagara,0,502-H UP,12852
502-H,1,Dwaraka Nagara,0,502-H UP,12853
502-H,1,Dwaraka Nagara,0,502-H UP,12854
502-H,1,Dwaraka Nagara,0,502-H UP,12855
502-H,1,Dwaraka Nagara,0,502-H UP,12856
502-H,1,Dwaraka Nagara,0,502-H UP,12857
502-H,1,Dwaraka Nagara,0,502-H UP,12858
502-H,1,Dwaraka Nagara,0,502-H UP,12859
502-H,1,Dwaraka Nagara,0,502-H UP,12860
502-H,1,Dwaraka Nagara,0,502-H UP,12861
502-H,1,Dwaraka Nagara,0,502-H UP,12862
502-H,1,Dwaraka Nagara,0,502-H UP,12863
502-H,1,Dwaraka Nagara,0,502-H UP,12864
502-H,1,Dwaraka Nagara,0,502-H UP,12865
502-H,1,Dwaraka Nagara,0,502-H UP,12866
502-H,1,Dwaraka Nagara,0,502-H UP,12867
502-H,1,Dwaraka Nagara,0,502-H UP,12868
502-H,1,Dwaraka Nagara,0,502-H UP,12869
502-H,1,Dwaraka Nagara,0,502-H UP,12870
502-H,1,Dwaraka Nagara,0,502-H UP,12871
502-H,1,Dwaraka Nagara,0,502-H UP,12872
502-H,1,Dwaraka Nagara,0,502-H UP,12873
502-H,1,Dwaraka Nagara,0,502-H UP,12874
502-H,1,Dwaraka Nagara,0,502-H UP,12875
502-H,1,Dwaraka Nagara,0,502-H UP,12876
502-H,1,Dwaraka Nagara,0,502-H UP,12877
502-H,1,Dwaraka Nagara,0,502-H UP,12878
502-H,1,Dwaraka Nagara,0,502-H UP,12879
502-H,1,Dwaraka Nagara,0,502-H UP,12880
502-H,1,Dwaraka Nagara,0,502-H UP,12881
502-H,1,Dwaraka Nagara,0,502-H UP,12882
502-H,1,Dwaraka Nagara,0,502-H UP,12883
502-H,1,Dwaraka Nagara,0,502-H UP,12884
502-H,1,Dwaraka Nagara,0,502-H UP,12885
502-H,1,Dwaraka Nagara,0,502-H UP,12886
502-H,1,Dwaraka Nagara,0,502-H UP,12887
502-H,1,Dwaraka Nagara,0,502-H UP,12888
502-H,1,Dwaraka Nagara,0,502-H UP,12889
502-H,1,Dwaraka Nagara,0,502-H UP,12890
502-H,1,Dwaraka Nagara,0,502-H UP,12891
502-H,1,Dwaraka Nagara,0,502-H UP,12892
502-H,1,Dwaraka Nagara,0,502-H UP,12893
502-H,1,Dwaraka Nagara,0,502-H UP,12894
502-H,1,Dwaraka Nagara,0,502-H UP,12895
502-H,1,Dwaraka Nagara,0,502-H UP,12896
502-H,1,Dwaraka Nagara,0,502-H UP,12897
502-H,1,Dwaraka Nagara,0,502-H UP,12898
502-H,1,Dwaraka Nagara,0,502-H UP,12899
502-H,1,Dwaraka Nagara,0,502-H UP,12900
502-H,1,Dwaraka Nagara,0,502-H UP,12901
502-H,1,Dwaraka Nagara,0,502-H UP,12902
502-H,1,Dwaraka Nagara,0,502-H UP,12903
502-H,1,Dwaraka Nagara,0,502-H UP,12904
502-H,1,Dwaraka Nagara,0,502-H UP,12905
502-H,1,Dwaraka Nagara,0,502-H UP,12906
502-H,1,Dwaraka Nagara,0,502-H UP,12907
502-H,1,Dwaraka Nagara,0,502-H UP,12908
502-H,1,Dwaraka Nagara,0,502-H UP,12909
502-H,1,Dwaraka Nagara,0,502-H UP,12910
502-H,1,Dwaraka Nagara,0,502-H UP,12911
502-H,1,Dwaraka Nagara,0,502-H UP,12912
502-H,1,Dwaraka Nagara,0,502-H UP,12913
502-H,1,Dwaraka Nagara,0,502-H UP,12914
502-H,1,Dwaraka Nagara,0,502-H UP,12915
502-H,1,Dwaraka Nagara,0,502-H UP,12916
502-H,1,Dwaraka Nagara,0,502-H UP,12917
502-H,1,Dwaraka Nagara,0,502-H UP,12918
502-H,1,Dwaraka Nagara,0,502-H UP,12919
502-H,1,Dwaraka Nagara,0,502-H UP,12920
502-H,1,Dwaraka Nagara,0,502-H UP,12921
502-H,1,Dwaraka Nagara,0,502-H UP,12922
502-H,1,Dwaraka Nagara,0,502-H UP,12923
502-H,1,Dwaraka Nagara,0,502-H UP,12924
502-H,1,Dwaraka Nagara,0,502-H UP,12925
502-H,1,Dwaraka Nagara,0,502-H UP,12926
502-H,1,Dwaraka Nagara,0,502-H UP,12927
502-H,1,Dwaraka Nagara,0,502-H UP,12928
502-H,1,Dwaraka Nagara,0,502-H UP,12929
502-H,1,Dwaraka Nagara,0,502-H UP,12930
502-H,1,Dwaraka Nagara,0,502-H UP,12931
502-H,1,Dwaraka Nagara,0,502-H UP,12932
502-H,1,Dwaraka Nagara,0,502-H UP,12933
502-H,1,Dwaraka Nagara,0,502-H UP,12934
502-H,1,Dwaraka Nagara,0,502-H UP,12935
502-H,1,Dwaraka Nagara,0,502-H UP,12936
502-H,1,Dwaraka Nagara,0,502-H UP,12937
502-H,1,Dwaraka Nagara,0,502-H UP,12938
502-H,1,Dwaraka Nagara,0,502-H UP,12939
502-H,1,Dwaraka Nagara,0,502-H UP,12940
502-H,1,Dwaraka Nagara,0,502-H UP,12941
502-H,1,Dwaraka Nagara,0,502-H UP,12942
502-H,1,Dwaraka Nagara,0,502-H UP,12943
502-H,1,Dwaraka Nagara,0,502-H UP,12944
502-H,1,Dwaraka Nagara,0,502-H UP,12945
502-H,1,Kengeri Bus Station,1,502-H DOWN,12946
502-H,1,Kengeri Bus Station,1,502-H DOWN,12947
502-H,1,Kengeri Bus Station,1,502-H DOWN,12948
502-H,1,Kengeri Bus Station,1,502-H DOWN,12949
502-H,1,Kengeri Bus Station,1,502-H DOWN,12950
502-H,1,Kengeri Bus Station,1,502-H DOWN,12951
502-H,1,Kengeri Bus Station,1,502-H DOWN,12952
502-H,1,Kengeri Bus Station,1,502-H DOWN,12953
502-H,1,Kengeri Bus Station,1,502-H DOWN,12954
502-H,1,Kengeri Bus Station,1,502-H DOWN,12955
502-H,1,Kengeri Bus Station,1,502-H DOWN,12956
502-H,1,Kengeri Bus Station,1,502-H DOWN,12957
502-H,1,Kengeri Bus Station,1,502-H DOWN,12958
502-H,1,Kengeri Bus Station,1,502-H DOWN,12959
502-H,1,Kengeri Bus Station,1,502-H DOWN,12960
502-H,1,Kengeri Bus Station,1,502-H DOWN,12961
502-H,1,Kengeri Bus Station,1,502-H DOWN,12962
502-H,1,Kengeri Bus Station,1,502-H DOWN,12963
502-H,1,Kengeri Bus Station,1,502-H DOWN,12964
502-H,1,Kengeri Bus Station,1,502-H DOWN,12965
502-H,1,Kengeri Bus Station,1,502-H DOWN,12966
502-H,1,Kengeri Bus Station,1,502-H DOWN,12967
502-H,1,Kengeri Bus Station,1,502-H DOWN,12968
502-H,1,Kengeri Bus Station,1,502-H DOWN,12969
502-H,1,Kengeri Bus Station,1,502-H DOWN,12970
502-H,1,Kengeri Bus Station,1,502-H DOWN,12971
502-H,1,Kengeri Bus Station,1,502-H DOWN,12972
502-H,1,Kengeri Bus Station,1,502-H DOWN,12973
502-H,1,Kengeri Bus Station,1,502-H DOWN,12974
502-H,1,Kengeri Bus Station,1,502-H DOWN,12975
502-H,1,Kengeri Bus Station,1,502-H DOWN,12976
502-H,1,Kengeri Bus Station,1,502-H DOWN,12977
502-H,1,Kengeri Bus Station,1,502-H DOWN,12978
502-H,1,Kengeri Bus Station,1,502-H DOWN,12979
502-H,1,Kengeri Bus Station,1,502-H DOWN,12980
502-H,1,Kengeri Bus Station,1,502-H DOWN,12981
502-H,1,Kengeri Bus Station,1,502-H DOWN,12982
502-H,1,Kengeri Bus Station,1,502-H DOWN,12983
502-H,1,Kengeri Bus Station,1,502-H DOWN,12984
502-H,1,Kengeri Bus Station,1,502-H DOWN,12985
502-H,1,Kengeri Bus Station,1,502-H DOWN,12986
502-H,1,Kengeri Bus Station,1,502-H DOWN,12987
502-H,1,Kengeri Bus Station,1,502-H DOWN,12988
502-H,1,Kengeri Bus Station,1,502-H DOWN,12989
502-H,1,Kengeri Bus Station,1,502-H DOWN,12990
502-H,1,Kengeri Bus Station,1,502-H DOWN,12991
502-H,1,Kengeri Bus Station,1,502-H DOWN,12992
502-H,1,Kengeri Bus Station,1,502-H DOWN,12993
502-H,1,Kengeri Bus Station,1,502-H DOWN,12994
502-H,1,Kengeri Bus Station,1,502-H DOWN,12995
502-H,1,Kengeri Bus Station,1,502-H DOWN,12996
502-H,1,Kengeri Bus Station,1,502-H DOWN,12997
502-H,1,Kengeri Bus Station,1,502-H DOWN,12998
502-H,1,Kengeri Bus Station,1,502-H DOWN,12999
502-H,1,Kengeri Bus Station,1,502-H DOWN,13000
502-H,1,Kengeri Bus Station,1,502-H DOWN,13001
502-H,1,Kengeri Bus Station,1,502-H DOWN,13002
502-H,1,Kengeri Bus Station,1,502-H DOWN,13003
502-H,1,Kengeri Bus Station,1,502-H DOWN,13004
502-H,1,Kengeri Bus Station,1,502-H DOWN,13005
502-H,1,Kengeri Bus Station,1,502-H DOWN,13006
502-H,1,Kengeri Bus Station,1,502-H DOWN,13007
502-H,1,Kengeri Bus Station,1,502-H DOWN,13008
502-H,1,Kengeri Bus Station,1,502-H DOWN,13009
502-H,1,Kengeri Bus Station,1,502-H DOWN,13010
502-H,1,Kengeri Bus Station,1,502-H DOWN,13011
502-H,1,Kengeri Bus Station,1,502-H DOWN,13012
502-H,1,Kengeri Bus Station,1,502-H DOWN,13013
502-H,1,Kengeri Bus Station,1,502-H DOWN,13014
502-H,1,Kengeri Bus Station,1,502-H DOWN,13015
502-H,1,Kengeri Bus Station,1,502-H DOWN,13016
502-H,1,Kengeri Bus Station,1,502-H DOWN,13017
502-H,1,Kengeri Bus Station,1,502-H DOWN,13018
502-H,1,Kengeri Bus Station,1,502-H DOWN,13019
502-H,1,Kengeri Bus Station,1,502-H DOWN,13020
502-H,1,Kengeri Bus Station,1,502-H DOWN,13021
502-H,1,Kengeri Bus Station,1,502-H DOWN,13022
502-H,1,Kengeri Bus Station,1,502-H DOWN,13023
502-H,1,Kengeri Bus Station,1,502-H DOWN,13024
502-H,1,Kengeri Bus Station,1,502-H DOWN,13025
502-H,1,Kengeri Bus Station,1,502-H DOWN,13026
502-H,1,Kengeri Bus Station,1,502-H DOWN,13027
502-H,1,Kengeri Bus Station,1,502-H DOWN,13028
502-H,1,Kengeri Bus Station,1,502-H DOWN,13029
502-H,1,Kengeri Bus Station,1,502-H DOWN,13030
502-H,1,Kengeri Bus Station,1,502-H DOWN,13031
502-H,1,Kengeri Bus Station,1,502-H DOWN,13032
502-H,1,Kengeri Bus Station,1,502-H DOWN,13033
502-H,1,Kengeri Bus Station,1,502-H DOWN,13034
502-H,1,Kengeri Bus Station,1,502-H DOWN,13035
502-H,1,Kengeri Bus Station,1,502-H DOWN,13036
502-H,1,Kengeri Bus Station,1,502-H DOWN,13037
502-H,1,Kengeri Bus Station,1,502-H DOWN,13038
502-H,1,Kengeri Bus Station,1,502-H DOWN,13039
502-H,1,Kengeri Bus Station,1,502-H DOWN,13040
502-H,1,Kengeri Bus Station,1,502-H DOWN,13041
502-H,1,Kengeri Bus Station,1,502-H DOWN,13042
502-H,1,Kengeri Bus Station,1,502-H DOWN,13043
502-H,1,Kengeri Bus Station,1,502-H DOWN,13044
502-H,1,Kengeri Bus Station,1,502-H DOWN,13045
502-H,1,Kengeri Bus Station,1,502-H DOWN,13046
502-H,1,Kengeri Bus Station,1,502-H DOWN,13047
502-H,1,Kengeri Bus Station,1,502-H DOWN,13048
502-H,1,Kengeri Bus Station,1,502-H DOWN,13049
502-H,1,Kengeri Bus Station,1,502-H DOWN,13050
502-H,1,Kengeri Bus Station,1,502-H DOWN,13051
502-H,1,Kengeri Bus Station,1,502-H DOWN,13052
502-H,1,Kengeri Bus Station,1,502-H DOWN,13053
502-H,1,Kengeri Bus Station,1,502-H DOWN,13054
502-H,1,Kengeri Bus Station,1,502-H DOWN,13055
502-H,1,Kengeri Bus Station,1,502-H DOWN,13056
502-H,1,Kengeri Bus Station,1,502-H DOWN,13057
502-H,1,Kengeri Bus Station,1,502-H DOWN,13058
502-H,1,Kengeri Bus Station,1,502-H DOWN,13059
502-H,1,Kengeri Bus Station,1,502-H DOWN,13060
502-H,1,Kengeri Bus Station,1,502-H DOWN,13061
502-H,1,Kengeri Bus Station,1,502-H DOWN,13062
502-H,1,Kengeri Bus Station,1,502-H DOWN,13063
502-H,1,Kengeri Bus Station,1,502-H DOWN,13064
502-H,1,Kengeri Bus Station,1,502-H DOWN,13065
502-H,1,Kengeri Bus Station,1,502-H DOWN,13066
502-H,1,Kengeri Bus Station,1,502-H DOWN,13067
502-H,1,Kengeri Bus Station,1,502-H DOWN,13068
502-H,1,Kengeri Bus Station,1,502-H DOWN,13069
502-H,1,Kengeri Bus Station,1,502-H DOWN,13070
502-H,1,Kengeri Bus Station,1,502-H DOWN,13071
502-H,1,Kengeri Bus Station,1,502-H DOWN,13072
502-H,1,Kengeri Bus Station,1,502-H DOWN,13073
502-H,1,Kengeri Bus Station,1,502-H DOWN,13074
502-H,1,Kengeri Bus Station,1,502-H DOWN,13075
502-H,1,Kengeri Bus Station,1,502-H DOWN,13076
502-H,1,Kengeri Bus Station,1,502-H DOWN,13077
502-H,1,Kengeri Bus Station,1,502-H DOWN,13078
502-H,1,Kengeri Bus Station,1,502-H DOWN,13079
502-H,1,Kengeri Bus Station,1,502-H DOWN,13080
502-H,1,Kengeri Bus Station,1,502-H DOWN,13081
502-H,1,Kengeri Bus Station,1,502-H DOWN,13082
502-H,1,Kengeri Bus Station,1,502-H DOWN,13083
502-H,1,Kengeri Bus Station,1,502-H DOWN,13084
502-H D31G-KTS-DWN,1,Depot-31 Gate,1,502-H D31G-KTS-DWN DOWN,48828
502-H D31G-KTS-DWN,1,Depot-31 Gate,1,502-H D31G-KTS-DWN DOWN,48829
502-H D31G-KTS-DWN,1,Dwaraka Nagara,0,502-H D31G-KTS-DWN UP,48825
502-H D31G-KTS-DWN,1,Dwaraka Nagara,0,502-H D31G-KTS-DWN UP,48826
502-H D31G-KTS-DWN,1,Dwaraka Nagara,0,502-H D31G-KTS-DWN UP,48827
502-H JHMS-HJLC,1,Hejjala Cross,0,502-H JHMS-HJLC UP,50840
502-H JHMS-HJLC,1,Jalahalli Cross Metro Station Arrival,1,502-H JHMS-HJLC DOWN,50841
502-H KGR-PSS-MLS,1,Kengeri Bus Station,1,502-H KGR-PSS-MLS DOWN,50588
502-H KGR-PSS-MLS,1,Kengeri Bus Station,1,502-H KGR-PSS-MLS DOWN,50589
502-H KGR-PSS-MLS,1,Kengeri Bus Station,1,502-H KGR-PSS-MLS DOWN,50590
502-H KGR-PSS-MLS,1,Kengeri Bus Station,1,502-H KGR-PSS-MLS DOWN,50591
502-H KGR-PSS-MLS,1,Kengeri Bus Station,1,502-H KGR-PSS-MLS DOWN,50592
502-H KGR-PSS-MLS,1,Mallasandra Bus Stand (Charging Point),0,502-H KGR-PSS-MLS UP,50583
502-H KGR-PSS-MLS,1,Mallasandra Bus Stand (Charging Point),0,502-H KGR-PSS-MLS UP,50584
502-H KGR-PSS-MLS,1,Mallasandra Bus Stand (Charging Point),0,502-H KGR-PSS-MLS UP,50585
502-H KGR-PSS-MLS,1,Mallasandra Bus Stand (Charging Point),0,502-H KGR-PSS-MLS UP,50586
502-H KGR-PSS-MLS,1,Mallasandra Bus Stand (Charging Point),0,502-H KGR-PSS-MLS UP,50587
502-HA,1,Ganigarahalli,0,502-HA UP,34505
502-HA,1,Ganigarahalli,0,502-HA UP,34506
502-HA,1,Ganigarahalli,0,502-HA UP,34507
502-HA,1,Ganigarahalli,0,502-HA UP,34508
502-HA,1,Ganigarahalli,0,502-HA UP,34509
502-HA,1,Ganigarahalli,0,502-HA UP,34510
502-HA,1,Ganigarahalli,0,502-HA UP,34511
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34512
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34513
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34514
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34515
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34516
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34517
502-HA,1,Kengeri Bus Station,1,502-HA DOWN,34518
502-HB,1,Chikka Banavara,0,502-HB UP,23350
502-HB,1,Kengeri Bus Station,1,502-HB DOWN,23351
502-K,1,Hesaraghatta,0,502-K UP,34671
502-K,1,Kengeri Bus Station,1,502-K DOWN,34672
502-K,1,Kengeri Bus Station,1,502-K DOWN,34673
502-L,1,KR Pura Govt Hospital,0,502-L UP,34042
502-L,1,KR Pura Govt Hospital,0,502-L UP,34043
502-L,1,KR Pura Govt Hospital,0,502-L UP,34044
502-L,1,KR Pura Govt Hospital,0,502-L UP,34045
502-L,1,KR Pura Govt Hospital,0,502-L UP,34046
502-L,1,KR Pura Govt Hospital,0,502-L UP,34047
502-L,1,KR Pura Govt Hospital,0,502-L UP,34048
502-L,1,KR Pura Govt Hospital,0,502-L UP,34049
502-L,1,KR Pura Govt Hospital,0,502-L UP,34050
502-L,1,KR Pura Govt Hospital,0,502-L UP,34051
502-L,1,KR Pura Govt Hospital,0,502-L UP,34052
502-L,1,KR Pura Govt Hospital,0,502-L UP,34053
502-L,1,KR Pura Govt Hospital,0,502-L UP,34054
502-L,1,KR Pura Govt Hospital,0,502-L UP,34055
502-L,1,Kottigepalya,1,502-L DOWN,34056
502-L,1,Kottigepalya,1,502-L DOWN,34057
502-L,1,Kottigepalya,1,502-L DOWN,34058
502-L,1,Kottigepalya,1,502-L DOWN,34059
502-L,1,Kottigepalya,1,502-L DOWN,34060
502-L,1,Kottigepalya,1,502-L DOWN,34061
502-L,1,Kottigepalya,1,502-L DOWN,34062
502-L,1,Kottigepalya,1,502-L DOWN,34063
502-L,1,Kottigepalya,1,502-L DOWN,34064
502-L,1,Kottigepalya,1,502-L DOWN,34065
502-L,1,Kottigepalya,1,502-L DOWN,34066
502-L,1,Kottigepalya,1,502-L DOWN,34067
502-M,1,Kengeri Bus Station,1,502-M DOWN,51742
502-M,1,Kengeri Bus Station,1,502-M DOWN,51743
502-M,1,Kengeri Bus Station,1,502-M DOWN,51744
502-M,1,Kengeri Bus Station,1,502-M DOWN,51745
502-M,1,Kengeri Bus Station,1,502-M DOWN,51746
502-M,1,Lingadeeranahalli,0,502-M UP,51737
502-M,1,Lingadeeranahalli,0,502-M UP,51738
502-M,1,Lingadeeranahalli,0,502-M UP,51739
502-M,1,Lingadeeranahalli,0,502-M UP,51740
502-M,1,Lingadeeranahalli,0,502-M UP,51741
502-PS,1,Kengeri Bus Station,1,502-PS DOWN,28951
502-PS,1,Peenya Satellite Bus Station (Basaveshwara),0,502-PS UP,28950
503-A,1,Central Silk Board,0,503-A UP,30991
503-A,1,Central Silk Board,0,503-A UP,30992
503-A,1,Vidyaranyapura,1,503-A DOWN,30993
503-A,1,Vidyaranyapura,1,503-A DOWN,30994
503-A KRPGH-TNF-D45,1,Depot-45 Gate,0,503-A KRPGH-TNF-D45 UP,52556
503-A KRPGH-TNF-D45,1,Depot-45 Gate,0,503-A KRPGH-TNF-D45 UP,52557
503-A VRP-BSK,1,Banashankari Bus Station,0,503-A VRP-BSK UP,52337
503-A VRP-BSK,1,Vidyaranyapura Bus Station,1,503-A VRP-BSK DOWN,52338
505,1,Hosa Road,1,505 DOWN,48020
505 D41G-HSRD,1,Depot-41 Gate,1,505 D41G-HSRD DOWN,48021
505 D41G-HSRD,1,Depot-41 Gate,1,505 D41G-HSRD DOWN,48022
505 TNF-KKH-VRK,1,Varthur Kodi,0,505 TNF-KKH-VRK UP,50177
505 TNF-KKH-VRK,1,Varthur Kodi,0,505 TNF-KKH-VRK UP,50178
505 VRK-ELCW,1,Electronic City Wipro Main Gate,0,505 VRK-ELCW UP,50175
505 VRK-ELCW,1,Electronic City Wipro Main Gate,0,505 VRK-ELCW UP,50176
506,1,Banashankari Bus Station,1,506 DOWN,36457
506,1,Devanagondi,0,506 UP,36456
506 TNF-DVG,1,Devanagondi,0,506 TNF-DVG UP,36466
506 TNF-DVG,1,Tin Factory,1,506 TNF-DVG DOWN,36467
506-A,1,Devanagondi,0,506-A UP,36983
506-A,1,Devanagondi,0,506-A UP,36984
506-A,1,Devanagondi,0,506-A UP,36985
506-A,1,Hebbala Bridge,1,506-A DOWN,36986
506-A,1,Hebbala Bridge,1,506-A DOWN,36987
506-A,1,Hebbala Bridge,1,506-A DOWN,36988
506-A D41G-HBL,1,Depot-41 Gate,1,506-A D41G-HBL DOWN,36997
506-A D41G-HBL,1,Hebbala Bridge,0,506-A D41G-HBL UP,36996
507,1,KR Pura Govt Hospital,1,507 DOWN,54029
507,1,KR Pura Govt Hospital,1,507 DOWN,54030
507,1,KR Pura Govt Hospital,1,507 DOWN,54031
507,1,KR Pura Govt Hospital,1,507 DOWN,54032
507,1,KR Pura Govt Hospital,1,507 DOWN,54033
507,1,KR Pura Govt Hospital,1,507 DOWN,54034
507,1,KR Pura Govt Hospital,1,507 DOWN,54035
507,1,KR Pura Govt Hospital,1,507 DOWN,54036
507,1,KR Pura Govt Hospital,1,507 DOWN,54037
507,1,KR Pura Govt Hospital,1,507 DOWN,54038
507,1,KR Pura Govt Hospital,1,507 DOWN,54039
507,1,KR Pura Govt Hospital,1,507 DOWN,54040
507,1,KR Pura Govt Hospital,1,507 DOWN,54041
507,1,KR Pura Govt Hospital,1,507 DOWN,54042
507,1,KR Pura Govt Hospital,1,507 DOWN,54043
507,1,KR Pura Govt Hospital,1,507 DOWN,54044
507,1,KR Pura Govt Hospital,1,507 DOWN,54045
507,1,KR Pura Govt Hospital,1,507 DOWN,54046
507,1,KR Pura Govt Hospital,1,507 DOWN,54047
507,1,KR Pura Govt Hospital,1,507 DOWN,54048
507,1,KR Pura Govt Hospital,1,507 DOWN,54049
507,1,KR Pura Govt Hospital,1,507 DOWN,54050
507,1,KR Pura Govt Hospital,1,507 DOWN,54051
507,1,KR Pura Govt Hospital,1,507 DOWN,54052
507,1,KR Pura Govt Hospital,1,507 DOWN,54053
507,1,KR Pura Govt Hospital,1,507 DOWN,54054
507,1,KR Pura Govt Hospital,1,507 DOWN,54055
507,1,KR Pura Govt Hospital,1,507 DOWN,54056
507,1,KR Pura Govt Hospital,1,507 DOWN,54057
507,1,KR Pura Govt Hospital,1,507 DOWN,54058
507,1,KR Pura Govt Hospital,1,507 DOWN,54059
507,1,KR Pura Govt Hospital,1,507 DOWN,54060
507,1,KR Pura Govt Hospital,1,507 DOWN,54061
507,1,KR Pura Govt Hospital,1,507 DOWN,54062
507,1,KR Pura Govt Hospital,1,507 DOWN,54063
507,1,KR Pura Govt Hospital,1,507 DOWN,54064
507,1,KR Pura Govt Hospital,1,507 DOWN,54065
507,1,KR Pura Govt Hospital,1,507 DOWN,54066
507,1,KR Pura Govt Hospital,1,507 DOWN,54067
